signal_date,trade_date,symbol,day_ret,cum_ret,weight,hold_day_no
2015-04-13,2015-04-15,1213,0.012806292225471472,0.02208201892744488,0.28,3
2015-04-14,2015-04-14,1149,0.003975704030922067,0.003975704030922067,0.28,1
2015-04-14,2015-04-15,1149,0.007919920800792069,0.011927112092766423,0.28,2
2015-04-14,2015-04-16,1149,-0.03394084906689954,-0.022418553285477705,0.28,3
2015-04-16,2015-04-16,1840,-0.04797181317192156,-0.04797181317192156,0.28,1
2015-04-16,2015-04-17,1840,0.0069273106851395205,-0.041376818140753446,0.28,2
2015-04-16,2015-04-20,1840,0.02968617472434265,-0.01291896286927452,0.28,3
2015-04-20,2015-04-20,1328,-0.03655660377358494,-0.03655660377358494,0.28,1
2015-04-20,2015-04-21,1328,0.00081599347205219,-0.03577044025157239,0.28,2
2015-04-20,2015-04-22,1328,-0.03179779861394216,-0.06643081761006298,0.28,3
2015-04-20,2015-04-20,2085,0.0196419437340154,0.0196419437340154,0.28,1
2015-04-20,2015-04-21,2085,-0.014447677335206133,0.00491048593350385,0.28,2
2015-04-20,2015-04-22,2085,0.002239641657334923,0.007161125319693262,0.28,3
2015-04-20,2015-04-20,1726,-0.022360248447205078,-0.022360248447205078,0.28,1
2015-04-20,2015-04-21,1726,0.011435832274459878,-0.011180124223602705,0.28,2
2015-04-20,2015-04-22,1726,-0.023869346733668362,-0.03478260869565242,0.28,3
2015-04-21,2015-04-21,2287,-0.02232247024966938,-0.02232247024966938,0.13333333333333333,1
2015-04-21,2015-04-22,2287,0.02927605409705647,0.006300070000777813,0.13333333333333333,2
2015-04-21,2015-04-23,2287,-0.02481063533776473,-0.01866687407637857,0.13333333333333333,3
2015-04-21,2015-04-21,1423,-0.013668803677270969,-0.013668803677270969,0.13333333333333333,1
2015-04-21,2015-04-22,1423,-0.0007358351729213064,-0.014394580863674733,0.13333333333333333,2
2015-04-21,2015-04-23,1423,-0.009204712812960203,-0.023466795693721898,0.13333333333333333,3
2015-04-21,2015-04-21,1714,0.03312342569269511,0.03312342569269511,0.13333333333333333,1
2015-04-21,2015-04-22,1714,0.05497988540777765,0.08992443324937027,0.13333333333333333,2
2015-04-21,2015-04-23,1714,-0.02357291425930208,0.06423173803526439,0.13333333333333333,3
2015-04-23,2015-04-23,2198,-0.03462513582035498,-0.03462513582035498,0.13333333333333333,1
2015-04-23,2015-04-24,2198,0.0162827342987919,-0.018906193408185445,0.13333333333333333,2
2015-04-23,2015-04-27,2198,-0.016907855877141165,-0.03549438609199562,0.13333333333333333,3
2015-04-23,2015-04-23,1627,-0.023404952487946495,-0.023404952487946495,0.13333333333333333,1
2015-04-23,2015-04-24,1627,-0.008483918899487075,-0.031690305668679475,0.13333333333333333,2
2015-04-23,2015-04-27,1627,0.0016919655805858191,-0.030051958994523287,0.13333333333333333,3
2015-04-23,2015-04-23,1253,-0.015391737067468991,-0.015391737067468991,0.13333333333333333,1
2015-04-23,2015-04-24,1253,-0.007639868359191282,-0.022914014581645548,0.13333333333333333,2
2015-04-23,2015-04-27,1253,0.0005922065616486005,-0.022335377849785898,0.13333333333333333,3
2015-04-28,2015-04-28,2372,0.03125626127028647,0.03125626127028647,0.28,1
2015-04-28,2015-04-29,2372,-0.012434427822032301,0.018433179723502224,0.28,2
2015-04-28,2015-04-30,2372,-0.04505213456620105,-0.02744940893608505,0.28,3
2015-04-28,2015-04-28,2198,-0.011716109650769857,-0.011716109650769857,0.28,1
2015-04-28,2015-04-29,2198,-0.030017478531803365,-0.04138190011265497,0.28,2
2015-04-28,2015-04-30,2198,-0.012378564713256046,-0.05324821629740906,0.28,3
2015-04-28,2015-04-28,1845,0.006365703150373658,0.006365703150373658,0.28,1
2015-04-28,2015-04-29,1845,-0.023817207771251514,-0.01760311789542046,0.28,2
2015-04-28,2015-04-30,1845,-0.01824914043903747,-0.03553101656381952,0.28,3
2015-04-29,2015-04-29,2089,0.016526019690576543,0.016526019690576543,0.28,1
2015-04-29,2015-04-30,2089,-0.012798339674852999,0.0035161744022502717,0.28,2
2015-04-29,2015-05-01,2089,0.007358093903293561,0.010900140646975975,0.28,3
2015-04-29,2015-04-29,1731,0.0564678766925959,0.0564678766925959,0.28,1
2015-04-29,2015-04-30,1731,-0.018816471229888276,0.03658887928550847,0.28,2
2015-04-29,2015-05-01,1731,-0.027237354085603016,0.008354940939210742,0.28,3
2015-04-29,2015-04-29,1575,-0.020740740740740726,-0.020740740740740726,0.28,1
2015-04-29,2015-04-30,1575,-0.024205748865355647,-0.04444444444444451,0.28,2
2015-04-29,2015-05-01,1575,-0.007530454042081858,-0.0516402116402116,0.28,3
2015-05-05,2015-05-05,2296,-0.0019507437210436462,-0.0019507437210436462,0.28,1
2015-05-05,2015-05-06,2296,-0.04984119227950157,-0.05169470860765668,0.28,2
2015-05-06,2015-05-06,1123,0.003467604028120741,0.003467604028120741,0.28,1
2015-05-06,2015-05-07,1123,0.045491124260355065,0.04911647349420467,0.28,2
2015-05-06,2015-05-08,1123,0.018156298107398383,0.06816454493634794,0.28,3
2015-05-06,2015-05-06,1255,-0.037059294871794934,-0.037059294871794934,0.28,1
2015-05-06,2015-05-07,1255,0.012897857291449988,-0.024639423076923128,0.28,2
2015-05-06,2015-05-08,1255,-0.001437666872047605,-0.02604166666666663,0.28,3
2015-05-06,2015-05-06,1553,-0.011767342821920823,-0.011767342821920823,0.28,1
2015-05-06,2015-05-07,1553,0.008051712406441203,-0.0038103776756697183,0.28,2
2015-05-06,2015-05-08,1553,0.015637304533693275,0.011767342821920712,0.28,3
2015-05-12,2015-05-12,1714,0.03237410071942448,0.03237410071942448,0.28,1
2015-05-12,2015-05-13,1714,-0.04322735191637628,-0.012252697841726556,0.28,2
2015-05-12,2015-05-14,1714,-0.01638784568111984,-0.028439748201438797,0.28,3
2015-05-19,2015-05-19,1475,0.047311526042397745,0.047311526042397745,0.28,1
2015-05-19,2015-05-20,1475,0.028418230563002744,0.07707426646076088,0.28,2
2015-05-19,2015-05-21,1475,-0.026459854014598605,0.04857503860732826,0.28,3
2015-05-19,2015-05-19,2309,0.011741985322518467,0.011741985322518467,0.28,1
2015-05-19,2015-05-20,2309,-0.0028250744445292852,0.008883738895326454,0.28,2
2015-05-19,2015-05-21,2309,-0.0033690658499233583,0.0054847431440712135,0.28,3
2015-05-19,2015-05-19,1482,0.020040224105731808,0.020040224105731808,0.28,1
2015-05-19,2015-05-20,1482,0.013731427364270132,0.034046832351673384,0.28,2
2015-05-19,2015-05-21,1482,-0.01736593498193939,0.016089642292773876,0.28,3
2015-05-20,2015-05-20,2203,0.008883248730964466,0.008883248730964466,0.28,1
2015-05-20,2015-05-21,2203,0.0062893081761006275,0.015228426395939021,0.28,2
2015-05-20,2015-05-22,2203,-0.07437499999999997,-0.06027918781725894,0.28,3
2015-05-20,2015-05-20,2302,0.011150018429782582,0.011150018429782582,0.28,1
2015-05-20,2015-05-21,2302,0.01540143989793119,0.026723184666420874,0.28,2
2015-05-20,2015-05-22,2302,-0.029527912403518264,-0.003593807593070486,0.28,3
2015-05-21,2015-05-21,1428,0.02483139178418159,0.02483139178418159,0.2,1
2015-05-21,2015-05-22,1428,-0.06521088842357159,-0.04199877375843031,0.2,2
2015-05-21,2015-05-25,1428,0.009600000000000053,-0.0328019619865112,0.2,3
2015-05-21,2015-05-21,2276,-0.002013953822915915,-0.002013953822915915,0.2,1
2015-05-21,2015-05-22,2276,-0.05282882882882889,-0.05473638782996482,0.2,2
2015-06-03,2015-06-03,1609,-0.019557288391397365,-0.019557288391397365,0.28,1
2015-06-03,2015-06-04,1609,0.008530562504008854,-0.011193560558420246,0.28,2
2015-06-03,2015-06-05,1609,-0.007186466547952186,-0.018299584957866877,0.28,3
2015-06-09,2015-06-09,1626,0.0035900504316608295,0.0035900504316608295,0.28,1
2015-06-09,2015-06-10,1626,0.0329614172557704,0.03666980083767846,0.28,2
2015-06-09,2015-06-11,1626,0.04262862796833766,0.08086161210359855,0.28,3
2015-06-10,2015-06-10,1726,0.056449413689664496,0.056449413689664496,0.28,1
2015-06-10,2015-06-11,1726,-0.02994321115126497,0.024815925824924756,0.28,2
2015-06-10,2015-06-12,1726,0.022618414050026736,0.0479956367602945,0.28,3
2015-06-15,2015-06-15,1857,-0.007822048398924308,-0.007822048398924308,0.28,1
2015-06-15,2015-06-16,1857,-0.04754865730475499,-0.05499877780493767,0.28,2
2015-06-18,2015-06-18,2109,0.011403615188644967,0.011403615188644967,0.28,1
2015-06-18,2015-06-19,2109,-0.016432769581384288,-0.005216547373529057,0.28,2
2015-06-18,2015-06-22,2109,-0.003170731707317187,-0.008370738808686218,0.28,3
2015-06-18,2015-06-18,1875,0.03196961304106982,0.03196961304106982,0.28,1
2015-06-18,2015-06-19,1875,0.018633540372670954,0.05119886048904032,0.28,2
2015-06-18,2015-06-22,1875,-0.05149051490514911,-0.0029279101052464007,0.28,3
2015-06-19,2015-06-19,1153,0.012980651481753647,0.012980651481753647,0.225,1
2015-06-19,2015-06-22,1153,-0.0415860735009671,-0.02914523634582411,0.225,2
2015-06-19,2015-06-23,1153,0.06067103935418783,0.029757531227039058,0.225,3
2015-06-19,2015-06-19,1237,0.01962048636698599,0.01962048636698599,0.225,1
2015-06-19,2015-06-22,1237,-0.011202457313217007,0.008198231392778199,0.225,2
2015-06-19,2015-06-23,1237,-0.007492005481955277,0.0006448047162859183,0.225,3
2015-06-19,2015-06-19,1626,-0.01815587092682147,-0.01815587092682147,0.225,1
2015-06-19,2015-06-22,1626,-0.0008882428940568676,-0.019027986997542157,0.225,2
2015-06-19,2015-06-23,1626,0.006304049139254753,-0.012843891223341064,0.225,3
2015-06-19,2015-06-19,1203,0.0023783783783783985,0.0023783783783783985,0.225,1
2015-06-19,2015-06-22,1203,-0.0038826574633304967,-0.0015135135135135869,0.225,2
2015-06-19,2015-06-23,1203,0.006712862711130363,0.005189189189189092,0.225,3
2015-06-22,2015-06-22,2333,-0.01189755999193387,-0.01189755999193387,0.28,1
2015-06-22,2015-06-23,2333,-0.02020408163265308,-0.031861262351280506,0.28,2
2015-06-22,2015-06-24,2333,-0.0027077692147468024,-0.0344827586206895,0.28,3
2015-06-22,2015-06-22,1626,-0.0008882428940568676,-0.0008882428940568676,0.28,1
2015-06-22,2015-06-23,1626,0.006304049139254753,0.005410206718346133,0.28,2
2015-06-22,2015-06-24,1626,-0.03935426873343506,-0.03415697674418616,0.28,3
2015-06-22,2015-06-22,2078,-0.01686190983315594,-0.01686190983315594,0.28,1
2015-06-22,2015-06-23,2078,0.015165192272973416,-0.001952431664891896,0.28,2
2015-06-22,2015-06-24,2078,-0.028276720611773,-0.030173943911963153,0.28,3
2015-06-24,2015-06-24,1369,-0.055924343002637156,-0.055924343002637156,0.28,1
2015-06-26,2015-06-26,2084,0.08207934336525313,0.08207934336525313,0.18,1
2015-06-26,2015-06-29,2084,-0.028128950695322397,0.05164158686730502,0.18,2
2015-06-26,2015-06-30,2084,0.016368563685636994,0.06885544915640684,0.18,3
2015-06-26,2015-06-26,1389,0.04547162720781661,0.04547162720781661,0.18,1
2015-06-26,2015-06-29,1389,-0.019410496046010084,0.025178504321683448,0.18,2
2015-06-26,2015-06-30,1389,-0.02110389610389607,0.003543243678530983,0.18,3
2015-06-26,2015-06-26,1182,0.030913795451450232,0.030913795451450232,0.18,1
2015-06-26,2015-06-29,1182,-0.000924702774108388,0.02996050660492977,0.18,2
2015-06-26,2015-06-30,1182,-0.0326589977522147,-0.0036769712651505415,0.18,3
2015-06-26,2015-06-26,2391,0.03798316111748945,0.03798316111748945,0.18,1
2015-06-26,2015-06-29,2391,-0.02590100470089396,0.011098354381936515,0.18,2
2015-06-26,2015-06-30,2391,-0.0037850113550341735,0.0072713356295446285,0.18,3
2015-06-26,2015-06-26,1764,0.06836234578333622,0.06836234578333622,0.18,1
2015-06-26,2015-06-29,1764,0.0012655224234754403,0.06971438228832194,0.18,2
2015-06-26,2015-06-30,1764,0.01785291097243058,0.088811897921244,0.18,3
2015-06-29,2015-06-29,1461,-0.040014751982297536,-0.040014751982297536,0.18,1
2015-06-29,2015-06-30,1461,0.0133499807913946,-0.027198967361239057,0.18,2
2015-06-29,2015-07-01,1461,-0.002179888162259558,-0.029319564816522203,0.18,3
2015-06-29,2015-06-29,2082,-0.029649595687331498,-0.029649595687331498,0.18,1
2015-06-29,2015-06-30,2082,0.01805555555555549,-0.0121293800539084,0.18,2
2015-06-29,2015-07-01,2082,0.033424283765348006,0.02088948787062006,0.18,3
2015-06-29,2015-06-29,1875,-0.051463860933211314,-0.051463860933211314,0.18,1
2015-06-29,2015-06-29,2029,-0.01922212230215825,-0.01922212230215825,0.18,1
2015-06-29,2015-06-30,2029,-0.003553008595988616,-0.02270683453237421,0.18,2
2015-06-29,2015-07-01,2029,0.014147688060731634,-0.008880395683453224,0.18,3
2015-06-29,2015-06-29,2256,-0.024221921515561684,-0.024221921515561684,0.18,1
2015-06-29,2015-06-30,2256,-0.02468450977672998,-0.04830852503382954,0.18,2
2015-06-29,2015-07-01,2256,0.015213991184416464,-0.03382949932340995,0.18,3
2015-07-02,2015-07-02,1497,-0.0052114480991029,-0.0052114480991029,0.2,1
2015-07-02,2015-07-03,1497,-0.039376502919958756,-0.04438274241777007,0.2,2
2015-07-02,2015-07-06,1497,0.014348933887622373,-0.030670653566851613,0.2,3
2015-07-02,2015-07-02,1119,-0.02067789383926666,-0.02067789383926666,0.2,1
2015-07-02,2015-07-03,1119,0.006530256856769778,-0.014282668940524323,0.2,2
2015-07-02,2015-07-06,1119,-0.0019463667820069919,-0.016201236410147035,0.2,3
2015-07-07,2015-07-07,1417,-0.020616271336732384,-0.020616271336732384,0.13333333333333333,1
2015-07-07,2015-07-08,1417,0.009732910819375329,-0.011084016847705547,0.13333333333333333,2
2015-07-07,2015-07-09,1417,-0.01647612642905172,-0.027377521613832778,0.13333333333333333,3
2015-07-07,2015-07-07,1263,-0.03664196726650926,-0.03664196726650926,0.13333333333333333,1
2015-07-07,2015-07-08,1263,0.01741188403347138,-0.019868088917840643,0.13333333333333333,2
2015-07-07,2015-07-09,1263,-0.010716956052172488,-0.030372119534240016,0.13333333333333333,3
2015-07-07,2015-07-07,2103,-0.03704939919893191,-0.03704939919893191,0.13333333333333333,1
2015-07-07,2015-07-08,2103,-0.015482380127094242,-0.05195816644414786,0.13333333333333333,2
2015-07-09,2015-07-09,1735,0.013802760552110271,0.013802760552110271,0.28,1
2015-07-09,2015-07-10,1735,0.014404104183109556,0.02840568113622699,0.28,2
2015-07-09,2015-07-13,1735,-0.012935226609608996,0.015103020604120498,0.28,3
2015-07-09,2015-07-09,1417,-0.01647612642905172,-0.01647612642905172,0.28,1
2015-07-09,2015-07-10,1417,0.04262108262108266,0.02544272584622287,0.28,2
2015-07-09,2015-07-13,1417,-0.0005465078150617142,0.02488231338264968,0.28,3
2015-07-13,2015-07-13,2332,-0.03774894178058441,-0.03774894178058441,0.28,1
2015-07-13,2015-07-14,2332,0.016730367058484408,-0.021650128374158584,0.28,2
2015-07-13,2015-07-15,2332,0.04759202780339011,0.024911525917701516,0.28,3
2015-07-16,2015-07-16,1266,-0.01863605671843338,-0.01863605671843338,0.225,1
2015-07-16,2015-07-17,1266,-0.018714737856061592,-0.037002025658338766,0.225,2
2015-07-16,2015-07-20,1266,0.002243724582807305,-0.0348413234301147,0.225,3
2015-07-16,2015-07-16,2201,-0.029839556155345504,-0.029839556155345504,0.225,1
2015-07-16,2015-07-17,2201,-0.0008500772797528366,-0.030664267506372744,0.225,2
2015-07-16,2015-07-20,2201,0.019723103101554784,-0.011545958914379817,0.225,3
2015-07-16,2015-07-16,1708,-0.09852008456659611,-0.09852008456659611,0.225,1
2015-07-16,2015-07-16,1650,-0.02400808693454648,-0.02400808693454648,0.225,1
2015-07-16,2015-07-17,1650,-0.019937856033143353,-0.04346727318675769,0.225,2
2015-07-16,2015-07-20,1650,0.017173051519154603,-0.027040687389436435,0.225,3
2015-07-21,2015-07-21,1735,-0.007962575893301405,-0.007962575893301405,0.28,1
2015-07-21,2015-07-22,1735,0.014548008427811787,0.00646959291330762,0.28,2
2015-07-21,2015-07-23,1735,0.039952531645569556,0.04668060117448003,0.28,3
2015-07-24,2015-07-24,2130,0.030047088721130155,0.030047088721130155,0.28,1
2015-07-24,2015-07-27,2130,0.007111240113199191,0.037372000896927826,0.28,2
2015-07-24,2015-07-28,2130,-0.03141436702932476,0.00478361611480671,0.28,3
2015-07-31,2015-07-31,1663,0.027728085867620766,0.027728085867620766,0.28,1
2015-07-31,2015-08-03,1663,-0.003771395416303891,0.02385211687537292,0.28,2
2015-07-31,2015-08-04,1663,-0.04688410017472355,-0.02415026833631484,0.28,3
2015-08-03,2015-08-03,1349,0.007659007659007733,0.007659007659007733,0.28,1
2015-08-03,2015-08-04,1349,-0.018671513549240015,-0.011155511155511166,0.28,2
2015-08-03,2015-08-05,1349,-0.031318403771678716,-0.042124542124542086,0.28,3
2015-08-03,2015-08-03,1609,-0.012060463121783882,-0.012060463121783882,0.28,1
2015-08-03,2015-08-04,1609,-0.02012913026965446,-0.03194682675814764,0.28,2
2015-08-03,2015-08-05,1609,0.009413067552602516,-0.022834476843910823,0.28,3
2015-08-03,2015-08-03,1591,0.040947910186075465,0.040947910186075465,0.28,1
2015-08-03,2015-08-04,1591,0.0023363216517249263,0.04337989932696096,0.28,2
2015-08-03,2015-08-05,1591,-0.044611882046834306,-0.0031672416718512286,0.28,3
2015-08-04,2015-08-04,2143,-0.03690074103947161,-0.03690074103947161,0.28,1
2015-08-04,2015-08-05,2143,0.002669458257000823,-0.034329787770328024,0.28,2
2015-08-04,2015-08-06,2143,0.014564627270828856,-0.02026516106266063,0.28,3
2015-08-04,2015-08-04,1798,0.000653680219636632,0.000653680219636632,0.28,1
2015-08-04,2015-08-05,1798,0.029527044682518877,0.030200026147208847,0.28,2
2015-08-04,2015-08-06,1798,0.022969543147208116,0.05386325009805204,0.28,3
2015-08-04,2015-08-04,1602,-0.025073585522729758,-0.025073585522729758,0.28,1
2015-08-04,2015-08-05,1602,0.017220172201722006,-0.008285184781423816,0.28,2
2015-08-04,2015-08-06,1602,-0.012091898428053138,-0.02027689959664236,0.28,3
2015-08-06,2015-08-06,1203,0.04015080113100855,0.04015080113100855,0.28,1
2015-08-06,2015-08-07,1203,-0.030445813700616164,0.008482563619227168,0.28,2
2015-08-06,2015-08-10,1203,0.016448598130841097,0.025070688030160326,0.28,3
2015-08-06,2015-08-06,1609,0.003565551289083757,0.003565551289083757,0.28,1
2015-08-06,2015-08-07,1609,-0.001858431265372884,0.0017004936917168756,0.28,2
2015-08-06,2015-08-10,1609,0.03274738513772513,0.03450356555128886,0.28,3
2015-08-06,2015-08-06,1657,0.01898640661938522,0.01898640661938522,0.28,1
2015-08-06,2015-08-07,1657,-0.004205031537736659,0.014701536643025648,0.28,2
2015-08-06,2015-08-10,1657,0.04149981798325464,0.0568114657210399,0.28,3
2015-08-07,2015-08-07,2375,0.06544216032112904,0.06544216032112904,0.28,1
2015-08-07,2015-08-10,2375,0.04623815504052975,0.11470624011677444,0.28,2
2015-08-07,2015-08-11,2375,0.0477957223919685,0.1679844301179907,0.28,3
2015-08-07,2015-08-07,1602,0.030933570713252534,0.030933570713252534,0.28,1
2015-08-07,2015-08-10,1602,0.02806260118726378,0.05986424835874038,0.28,2
2015-08-07,2015-08-11,1602,0.02131233595800519,0.08245243128964042,0.28,3
2015-08-11,2015-08-11,1591,-0.052021533728850766,-0.052021533728850766,0.28,1
2015-08-12,2015-08-12,1424,-0.020977264162793663,-0.020977264162793663,0.28,1
2015-08-12,2015-08-13,1424,-0.00615858352578913,-0.027006657455093674,0.28,2
2015-08-12,2015-08-14,1424,-0.05641621482055237,-0.08189925888707439,0.28,3
2015-08-14,2015-08-14,1424,-0.05641621482055237,-0.05641621482055237,0.28,1
2015-08-14,2015-08-14,2090,-0.04929051530993278,-0.04929051530993278,0.28,1
2015-08-14,2015-08-17,2090,0.0204241948153967,-0.02987303958177745,0.28,2
2015-08-14,2015-08-18,2090,-0.007698229407236301,-0.03734129947722176,0.28,3
2015-08-14,2015-08-14,2186,-0.03054298642533937,-0.03054298642533937,0.28,1
2015-08-14,2015-08-17,2186,0.04410735122520415,0.012217194570135703,0.28,2
2015-08-14,2015-08-18,2186,0.01542244076888677,0.027828054298642435,0.28,3
2015-08-18,2015-08-18,1627,0.03670151818963041,0.03670151818963041,0.28,1
2015-08-18,2015-08-19,1627,0.003246641108002768,0.040067315955313765,0.28,2
2015-08-18,2015-08-20,1627,0.010396942885668059,0.05088083643655117,0.28,3
2015-08-19,2015-08-19,2230,-0.009435674106332725,-0.009435674106332725,0.28,1
2015-08-19,2015-08-20,2230,0.026195273859681345,0.016512429686082575,0.28,2
2015-08-19,2015-08-21,2230,0.019992859692966825,0.03683542006895313,0.28,3
2015-08-19,2015-08-19,1692,-0.023395445134575477,-0.023395445134575477,0.28,1
2015-08-19,2015-08-20,1692,-0.0306338774644902,-0.05331262939958592,0.28,2
2015-08-19,2015-08-19,1464,-0.027459954233409523,-0.027459954233409523,0.28,1
2015-08-19,2015-08-20,1464,0.014901960784313717,-0.012967200610221163,0.28,2
2015-08-19,2015-08-21,1464,0.010819165378670892,-0.0022883295194506825,0.28,3
2015-08-21,2015-08-21,2338,0.020783520323707894,0.020783520323707894,0.28,1
2015-08-21,2015-08-24,2338,-0.023423423423423406,-0.0031267242964870823,0.28,2
2015-08-21,2015-08-25,2338,0.013468634686346848,0.010299797682545409,0.28,3
2015-08-21,2015-08-21,2152,-0.012844439565265153,-0.012844439565265153,0.28,1
2015-08-21,2015-08-24,2152,0.0022241992882563455,-0.010648808870347914,0.28,2
2015-08-21,2015-08-25,2152,0.02885042166000873,0.017894390163574414,0.28,3
2015-08-24,2015-08-24,2338,-0.023423423423423406,-0.023423423423423406,0.28,1
2015-08-24,2015-08-25,2338,0.013468634686346848,-0.010270270270270276,0.28,2
2015-08-24,2015-08-26,2338,-0.03859457491352625,-0.04846846846846842,0.28,3
2015-08-25,2015-08-25,1491,0.011827608554763502,0.011827608554763502,0.28,1
2015-08-25,2015-08-26,1491,-0.019535628502802327,-0.007939079714841202,0.28,2
2015-08-25,2015-08-27,1491,0.00016331863465635088,-0.007777057679844268,0.28,3
2015-08-25,2015-08-25,1392,0.04392953731452365,0.04392953731452365,0.28,1
2015-08-25,2015-08-26,1392,0.004061055874527542,0.048168993494627665,0.28,2
2015-08-25,2015-08-27,1392,0.008647140864713965,0.05723265843140113,0.28,3
2015-08-25,2015-08-25,1891,0.03283611973170486,0.03283611973170486,0.28,1
2015-08-25,2015-08-26,1891,-0.03431230008723474,-0.0026028631494644516,0.28,2
2015-08-25,2015-08-27,1891,-0.024691358024691246,-0.02722995294824304,0.28,3
2015-09-03,2015-09-03,1607,0.029110936270652976,0.029110936270652976,0.18,1
2015-09-03,2015-09-04,1607,-0.003822629969419067,0.025177025963807775,0.18,2
2015-09-03,2015-09-07,1607,0.004221028396009352,0.02950432730133734,0.18,3
2015-09-03,2015-09-03,2102,-0.005483983286908023,-0.005483983286908023,0.18,1
2015-09-03,2015-09-04,2102,0.007264770240700269,0.0017409470752089984,0.18,2
2015-09-03,2015-09-07,2102,0.0033020507473062732,0.00504874651810594,0.18,3
2015-09-03,2015-09-03,1388,0.017344497607655773,0.017344497607655773,0.18,1
2015-09-03,2015-09-04,1388,0.018812463256907552,0.036483253588516895,0.18,2
2015-09-03,2015-09-07,1388,0.013271783035199158,0.05023923444976108,0.18,3
2015-09-03,2015-09-03,1548,0.007793273174733439,0.007793273174733439,0.18,1
2015-09-03,2015-09-04,1548,0.031746031746031855,0.03978671041837578,0.18,2
2015-09-03,2015-09-07,1548,-0.014990138067061287,0.024200164068908903,0.18,3
2015-09-03,2015-09-03,1561,-0.007718696397941538,-0.007718696397941538,0.18,1
2015-09-03,2015-09-04,1561,0.03514837222702383,0.027158376214980073,0.18,2
2015-09-03,2015-09-07,1561,0.020873921514055205,0.04859919954259606,0.18,3
2015-09-04,2015-09-04,1368,0.015523358959195654,0.015523358959195654,0.18,1
2015-09-04,2015-09-07,1368,0.0039307031591206965,0.01951507983441747,0.18,2
2015-09-04,2015-09-08,1368,0.04799883990719267,0.0684506209343585,0.18,3
2015-09-04,2015-09-04,1374,0.0004669624095261504,0.0004669624095261504,0.18,1
2015-09-04,2015-09-07,1374,0.000777907429015956,0.0012452330920695864,0.18,2
2015-09-04,2015-09-08,1374,0.01997668091721727,0.021246789633434737,0.18,3
2015-09-04,2015-09-04,1764,0.03927308208318081,0.03927308208318081,0.18,1
2015-09-04,2015-09-07,1764,0.022180495247036802,0.062324673740700165,0.18,2
2015-09-04,2015-09-08,1764,0.00619977037887498,0.0689108427857057,0.18,3
2015-09-04,2015-09-04,2109,0.008966579114210838,0.008966579114210838,0.18,1
2015-09-04,2015-09-07,2109,0.0043087971274684556,0.01331401141200983,0.18,2
2015-09-04,2015-09-08,2109,0.0025026814444046863,0.01585001358572602,0.18,3
2015-09-04,2015-09-04,1328,0.011976047904191711,0.011976047904191711,0.18,1
2015-09-04,2015-09-07,1328,-0.030571992110453694,-0.01896207584830334,0.18,2
2015-09-04,2015-09-08,1328,0.04374364191251279,0.023952095808383422,0.18,3
2015-09-07,2015-09-07,2342,0.004150525733259469,0.004150525733259469,0.18,1
2015-09-07,2015-09-08,2342,0.054973821989528826,0.059352517985611364,0.18,2
2015-09-07,2015-09-09,2342,-0.009860258586913861,0.048907028223574844,0.18,3
2015-09-07,2015-09-07,1869,0.018913676042676908,0.018913676042676908,0.18,1
2015-09-07,2015-09-08,1869,0.008907323043448656,0.02798946930857693,0.18,2
